,Time,Hor_eye,Ver_eye
463,74822.1010511,74822.106828,74822.1126056
464,74822.1183874,74822.1241637,74822.1299413
465,74822.1357182,74822.1415001,74822.1472776
466,74822.1530546,74822.1588315,74822.1646091
467,74822.1703909,74822.1761678,74822.1819454
468,74822.1877224,74822.1935042,74822.1992817
469,74822.2050587,74822.2108356,74822.2223944
470,74822.2281713,74822.2339489,74822.2397258
471,74822.2455077,74822.2512852,74822.2570622
472,74822.2628391,74822.2686216,74822.2743985
473,74822.2801754,74822.285953,74822.2917299
474,74822.2975118,74822.3032893,74822.3090656
475,74822.3148426,74822.320625,74822.326402
476,74822.3321789,74822.3379565,74822.3437334
477,74822.3495152,74822.3552928,74822.3610697
478,74822.3668467,74822.3726291,74822.3784061
479,74822.384183,74822.3899606,74822.3957375
480,74822.4015187,74822.4072963,74822.4130732
481,74822.4188502,74822.4246326,74822.4304096
482,74822.4361865,74822.4419641,74822.4477459
483,74822.4535228,74822.4593004,74822.4650773
484,74822.4708543,74822.4766367,74822.4824137
485,74822.4881906,74822.4939675,74822.4997494
486,74822.5055263,74822.5113039,74822.5170808
487,74822.5228578,74822.5286402,74822.5344171
488,74822.5401941,74822.5459716,74822.5517535
489,74822.5575304,74822.563308,74822.5690849
490,74822.5748619,74822.5806443,74822.5864206
491,74822.5921976,74822.5979751,74822.603757
492,74822.6095339,74822.6153115,74822.6210884
493,74822.6268702,74822.6326478,74822.6384247
494,74822.6442017,74822.6499792,74822.6557611
495,74822.661538,74822.6673156,74822.6730925
496,74822.6788737,74822.6846513,74822.6904282
497,74822.6962051,74822.7019827,74822.7077645
498,74822.7135415,74822.719319,74822.725096
499,74822.7308778,74822.7366554,74822.7424323
500,74822.7482093,74822.7539868,74822.7597686
501,74822.7655456,74822.7713225,74822.7770995
502,74822.7828813,74822.7886589,74822.7944358
503,74822.8002127,74822.8059952,74822.8117721
504,74822.8175491,74822.8233266,74822.8291036
505,74822.8348854,74822.840663,74822.8464399
506,74822.8522168,74822.8579993,74822.8637756
507,74822.8695525,74822.8753301,74822.881107
508,74822.8868889,74822.8926664,74822.8984434
509,74822.9042203,74822.9100028,74822.9157797
510,74822.9215566,74822.9273342,74822.9331112
511,74822.938893,74822.9446705,74822.9504475
512,74822.9562238,74822.9620062,74822.9677832
513,74822.9735601,74822.9793377,74822.9851146
514,74822.9908965,74822.996674,74823.002451
515,74823.0082279,74823.0140104,74823.0197873
516,74823.0255642,74823.0313418,74823.0371236
517,74823.0429006,74823.0486775,74823.0544544
518,74823.0602314,74823.0660138,74823.0717908
519,74823.0775677,74823.0833453,74823.0891271
520,74823.094904,74823.1006816,74823.1064585
521,74823.1122355,74823.1180179,74823.1237949
522,74823.1295718,74823.1353494,74823.1411306
523,74823.1469075,74823.1526851,74823.158462
524,74823.164239,74823.1700214,74823.1757984
525,74823.1815753,74823.1873529,74823.1931347
526,74823.1989116,74823.2046892,74823.2104661
527,74823.216248,74823.2220255,74823.2278025
528,74823.2335788,74823.2393563,74823.2451382
529,74823.2509151,74823.2566927,74823.2624696
530,74823.2682514,74823.274029,74823.2798059
531,74823.2855829,74823.2913604,74823.2971423
532,74823.3029192,74823.3086968,74823.3144737
533,74823.3202555,74823.3260325,74823.3318094
534,74823.3375864,74823.3433639,74823.3491458
535,74823.3549227,74823.3607003,74823.3664772
536,74823.372259,74823.3780366,74823.3838135
537,74823.3895905,74823.3953729,74823.4011499
538,74823.4069268,74823.4127044,74823.4184807
539,74823.4242625,74823.4300401,74823.435817
540,74823.4415939,74823.4473764,74823.4531533
541,74823.4589303,74823.4647078,74823.4704848
542,74823.4762666,74823.4820442,74823.4878211
543,74823.4935981,74823.4993805,74823.5051574
544,74823.5109338,74823.5167113,74823.5224883
545,74823.5282701,74823.5340477,74823.5398246
546,74823.5456015,74823.551384,74823.5571609
547,74823.5629379,74823.5687154,74823.5744973
548,74823.5802742,74823.5860518,74823.5918287
549,74823.5976056,74823.6033875,74823.6091644
550,74823.6149413,74823.6207189,74823.6265007
551,74823.6322777,74823.6380552,74823.6438322
552,74823.6496091,74823.6553916,74823.6611685
553,74823.6669455,74823.672723,74823.6785048
554,74823.6842818,74823.6900593,74823.6958357
555,74823.7016126,74823.7073951,74823.713172
556,74823.7189489,74823.7247265,74823.7305083
557,74823.7362853,74823.7420628,74823.7478398
558,74823.7536216,74823.7593992,74823.770953
559,74823.7767306,74823.7825124,74823.7882887
560,74823.7940663,74823.7998432,74823.8056251
561,74823.8114026,74823.8171796,74823.8229565
562,74823.8287341,74823.8345159,74823.8402928
563,74823.8460704,74823.8518474,74823.8576292
564,74823.8634067,74823.8691837,74823.8749606
565,74823.8807376,74823.8865194,74823.8922963
566,74823.8980739,74823.9038508,74823.9096327
567,74823.9154102,74823.9211872,74823.9269641
568,74823.9327466,74823.9385235,74823.9443004
569,74823.950078,74823.9558549,74823.9616368
570,74823.9674143,74823.9731906,74823.9789676
