,Time,Hor_eye,Ver_eye
506,75430.8117795,75430.817557,75430.823334
507,75430.8291109,75430.8348885,75430.8406703
508,75430.8464473,75430.8522248,75430.8580018
509,75430.8637836,75430.8695611,75430.8753375
510,75430.8811144,75430.886892,75430.8926738
511,75430.8984507,75430.9042283,75430.9100052
512,75430.9157871,75430.9215646,75430.9273416
513,75430.9331185,75430.938901,75430.9446779
514,75430.9504548,75430.9562324,75430.9620093
515,75430.9677905,75430.9735681,75430.979345
516,75430.985122,75430.9909044,75430.9966814
517,75431.0024583,75431.0082359,75431.0140128
518,75431.0197946,75431.0255722,75431.0313492
519,75431.0371261,75431.0429085,75431.0486855
520,75431.0544624,75431.0602394,75431.0660163
521,75431.0717981,75431.0775757,75431.0833526
522,75431.0891296,75431.094912,75431.100689
523,75431.1064659,75431.1122435,75431.1180253
524,75431.1238029,75431.1295798,75431.1353567
525,75431.1411337,75431.1469161,75431.1526924
526,75431.15847,75431.1642469,75431.1700288
527,75431.1758057,75431.1815833,75431.1873602
528,75431.1931378,75431.1989196,75431.2046965
529,75431.2104741,75431.2162511,75431.2220329
530,75431.2278104,75431.2335874,75431.2393643
531,75431.2451406,75431.2509231,75431.2567
532,75431.2624776,75431.2682545,75431.2740364
533,75431.2798139,75431.2855909,75431.2913678
534,75431.2971503,75431.3029272,75431.3087041
535,75431.3144817,75431.3202586,75431.3260405
536,75431.331818,75431.3375943,75431.3433713
537,75431.3491537,75431.3549307,75431.3607076
538,75431.3664852,75431.3722621,75431.3780439
539,75431.3838215,75431.3895984,75431.3953754
540,75431.4011578,75431.4069348,75431.4127117
541,75431.4184893,75431.4242662,75431.4300474
542,75431.435825,75431.4416019,75431.4473789
543,75431.4531613,75431.4589383,75431.4647152
544,75431.4704928,75431.4762746,75431.4820515
545,75431.4878291,75431.493606,75431.499383
546,75431.5051654,75431.5109424,75431.5167193
547,75431.5224962,75431.5282781,75431.534055
548,75431.5398326,75431.5456095,75431.5513865
549,75431.5571689,75431.5629458,75431.5687228
550,75431.5745003,75431.5802822,75431.5860591
551,75431.5918367,75431.5976136,75431.6033906
552,75431.609173,75431.6149493,75431.6207263
553,75431.6265038,75431.6322857,75431.6380626
554,75431.6438402,75431.6496171,75431.6553989
555,75431.6611765,75431.6669534,75431.6727304
556,75431.6785079,75431.6842898,75431.6900667
557,75431.6958443,75431.7016212,75431.7074024
558,75431.71318,75431.7189569,75431.7247345
559,75431.7305114,75431.7362932,75431.7420702
560,75431.7478477,75431.7536247,75431.7594071
561,75431.7651841,75431.770961,75431.776738
562,75431.7825155,75431.7882973,75431.7940743
563,75431.7998512,75431.8056282,75431.81141
564,75431.8171876,75431.8229645,75431.8287414
565,75431.8345239,75431.8403008,75431.8460778
566,75431.8518553,75431.8576323,75431.8634141
567,75431.8691917,75431.8749686,75431.8807455
568,75431.886528,75431.8923043,75431.8980819
569,75431.9038588,75431.9096357,75431.9154182
570,75431.9211951,75431.9269721,75431.9327496
571,75431.9385315,75431.9443084,75431.950086
572,75431.9558629,75431.9616399,75431.9674223
573,75431.9731992,75431.9789762,75431.9847531
574,75431.9905349,75431.9963119,75432.0020895
575,75432.0078664,75432.0136433,75432.0194258
576,75432.0252027,75432.0309797,75432.0367572
577,75432.0425391,75432.048316,75432.0540936
578,75432.0598705,75432.0656523,75432.0714299
579,75432.0772062,75432.0829831,75432.0887607
580,75432.0945425,75432.1003195,75432.106097
581,75432.111874,75432.1176558,75432.1234334
582,75432.1292103,75432.1349872,75432.1407648
583,75432.1465466,75432.1523236,75432.1581011
584,75432.1638781,75432.1696593,75432.1754368
585,75432.1812138,75432.1869907,75432.1927683
586,75432.1985501,75432.2043271,75432.2101046
587,75432.2158816,75432.2216634,75432.227441
588,75432.2332179,75432.2389948,75432.2447773
589,75432.2505542,75432.2563312,75432.2621081
590,75432.267885,75432.2736669,75432.2794444
591,75432.2852214,75432.2909983,75432.2967808
592,75432.3025577,75432.3083346,75432.3141122
593,75432.3198891,75432.325671,75432.3314485
594,75432.3372255,75432.3430024,75432.3487849
595,75432.3545612,75432.3603381,75432.3661157
596,75432.3718926,75432.3776745,75432.383452
597,75432.389229,75432.3950059,75432.4007884
598,75432.4065653,75432.4123422,75432.4181198
599,75432.4239016,75432.4296786,75432.4354561
600,75432.4412331,75432.4470094,75432.4527918
601,75432.4585688,75432.4643463,75432.4701233
602,75432.4759051,75432.481682,75432.4874596
603,75432.4932365,75432.4990135,75432.5047959
604,75432.5105729,75432.5163498,75432.5221274
605,75432.5279092,75432.5336868,75432.5394631
606,75432.54524,75432.551017,75432.5567994
607,75432.5625764,75432.5683539,75432.5741309
608,75432.5799127,75432.5856896,75432.5914672
609,75432.5972441,75432.6030266,75432.6088035
610,75432.6145805,75432.620358,75432.626135
611,75432.6319162,75432.6376937,75432.6434707
